Exercice;Outre-mer;Code Insee 2024 Région;Nom 2024 Région;Code Insee 2024 Département;Nom 2024 Département;Code Siren 2024 EPCI;Nom 2024 EPCI;Strate population 2024;Commune rurale;Commune de montagne;Commune touristique;Tranche revenu par habitant;Présence QPV;Code Insee 2024 Commune;Nom 2024 Commune;Catégorie;Code Siren Collectivité;Code Insee Collectivité;Libellé Budget;Agrégat;Montant BP;Montant BA;Montant flux BP-BA;Montant;Montant en millions;Population totale;Montant en € par habitant;Compte 2024 Disponible;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;annee_join;Population totale du dernier exercice
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200039204;Communauté de communes de Lacq-Orthez;3;Oui;Non;Non;2;Non;64288;Labastide-Cézéracq;Commune;216402883;64288;LABASTIDE-CEZERACQ;Impôts et taxes;346556.57;0.0;0.0;346556.57;0.34655657;591;586.3901353637903;1;;;;2;;;;;;;2024;591
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;3;Oui;Oui;Oui;1;Non;64289;La Bastide-Clairence;Commune;216402891;64289;BASTIDE-CLAIRENCE LA;Impôts et taxes;550693.05;0.0;0.0;550693.05;0.55069305;999;551.2442942942944;1;;;;2;;;;;;;2024;999
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200039204;Communauté de communes de Lacq-Orthez;3;Oui;Non;Non;2;Non;64290;Labastide-Monréjeau;Commune;216402909;64290;LABASTIDE-MONREJEAU;Impôts et taxes;309131.97;0.0;0.0;309131.97;0.30913197;612;505.11759803921564;1;;;;2;;;;;;;2024;612
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067288;Communauté de communes du Béarn des Gaves;2;Oui;Non;Non;1;Non;64291;Labastide-Villefranche;Commune;216402917;64291;LABASTIDE-VILLEFRANCHE;Impôts et taxes;197575.92;0.0;0.0;197575.92;0.19757592000000002;327;604.2077064220184;1;;;;2;;;;;;;2024;327
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;246401756;Communauté de communes Pays de Nay;2;Non;Non;Non;1;Non;64292;Labatmale;Commune;216402925;64292;LABATMALE;Impôts et taxes;91708.69;0.0;0.0;91708.69;0.09170869;262;350.0331679389313;1;;;;2;;;;;;;2024;262
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200072106;Communauté de communes Adour Madiran;1;Oui;Non;Non;2;Non;64293;Labatut-Figuières;Commune;216402933;64293;LABATUT;Impôts et taxes;56058.45;0.0;0.0;56058.45;0.056058449999999996;171;327.8271929824561;1;;;;2;;;;;;;2024;171
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;1;Oui;Non;Non;0;Non;64294;Labets-Biscay;Commune;216402941;64294;LABETS-BISCAY;Impôts et taxes;71701.22;0.0;0.0;71701.22;0.07170122;151;474.8425165562914;1;;;;2;;;;;;;2024;151
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200039204;Communauté de communes de Lacq-Orthez;1;Oui;Non;Non;1;Non;64295;Labeyrie;Commune;216402958;64295;LABEYRIE;Impôts et taxes;76514.06;0.0;0.0;76514.06;0.07651406;112;683.16125;1;;;;2;;;;;;;2024;112
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200039204;Communauté de communes de Lacq-Orthez;1;Oui;Non;Non;1;Non;64296;Lacadée;Commune;216402966;64296;LACADEE;Impôts et taxes;89710.06;0.0;0.0;89710.06;0.08971006;151;594.106357615894;1;;;;2;;;;;;;2024;151
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;1;Oui;Oui;Non;0;Non;64297;Lacarre;Commune;216402974;64297;LACARRE;Impôts et taxes;92634.72;0.0;0.0;92634.72;0.09263472;182;508.981978021978;1;;;;2;;;;;;;2024;182
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;1;Oui;Oui;Non;1;Non;64298;Lacarry-Arhan-Charritte-de-Haut;Commune;216402982;64298;LACARRY-ARHAN-CHARRITTE-DE-HAUT;Impôts et taxes;116023.67;0.0;0.0;116023.67;0.11602367;126;920.8227777777778;1;;;;2;;;;;;;2024;126
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200039204;Communauté de communes de Lacq-Orthez;1;Oui;Non;Non;2;Non;64299;Lacommande;Commune;216402990;64299;LACOMMANDE;Impôts et taxes;72130.86;0.0;0.0;72130.86;0.07213086;185;389.89654054054057;1;;;;2;;;;;;;2024;185
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200039204;Communauté de communes de Lacq-Orthez;3;Non;Non;Non;2;Non;64301;Lagor;Commune;216403014;64301;LAGOR;Impôts et taxes;567608.21;0.0;0.0;567608.21;0.56760821;1162;488.4752237521514;1;;;;2;;;;;;;2024;1162
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;246401756;Communauté de communes Pays de Nay;2;Non;Non;Non;2;Non;64302;Lagos;Commune;216403022;64302;LAGOS;Impôts et taxes;225901.09;0.0;0.0;225901.09;0.22590109;473;477.59215644820296;1;;;;2;;;;;;;2024;473
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;1;Oui;Oui;Non;1;Non;64303;Laguinge-Restoue;Commune;216403030;64303;LAGUINGE-RESTOUE;Impôts et taxes;90943.79;0.0;0.0;90943.79;0.09094379;160;568.3986874999999;1;;;;2;;;;;;;2024;160
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;4;Non;Non;Non;2;Non;64304;Lahonce;Commune;216403048;64304;LAHONCE;Impôts et taxes;1642881.21;0.0;0.0;1642881.21;1.6428812099999999;2740;599.5916824817518;1;;;;2;;;;;;;2024;2740
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067288;Communauté de communes du Béarn des Gaves;3;Oui;Non;Non;1;Non;64305;Lahontan;Commune;216403055;64305;LAHONTAN;Impôts et taxes;404341.75;0.0;0.0;404341.75;0.40434175;537;752.9641527001862;1;;;;2;;;;;;;2024;537
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200039204;Communauté de communes de Lacq-Orthez;3;Oui;Non;Non;2;Non;64306;Lahourcade;Commune;216403063;64306;LAHOURCADE;Impôts et taxes;353736.71;0.0;0.0;353736.71;0.35373671;721;490.6195700416089;1;;;;2;;;;;;;2024;721
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;2;Oui;Non;Non;1;Non;64307;Lalongue;Commune;216403071;64307;LALONGUE;Impôts et taxes;69388.78;0.0;0.0;69388.78;0.06938878;205;338.4818536585366;1;;;;2;;;;;;;2024;205
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067239;Communauté de communes des Luys en Béarn;2;Oui;Non;Non;2;Non;64308;Lalonquette;Commune;216403089;64308;LALONQUETTE;Impôts et taxes;101544.55;0.0;0.0;101544.55;0.10154455;262;387.5746183206107;1;;;;2;;;;;;;2024;262
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200072106;Communauté de communes Adour Madiran;2;Oui;Non;Non;2;Non;64309;Lamayou;Commune;216403097;64309;LAMAYOU;Impôts et taxes;73108.55;0.0;0.0;73108.55;0.07310855000000001;213;343.2326291079812;1;;;;2;;;;;;;2024;213
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067262;Communauté de communes du Haut Béarn;2;Oui;Oui;Non;1;Non;64310;Lanne-en-Barétous;Commune;216403105;64310;LANNE-EN-BARETOUS;Impôts et taxes;252576.3;0.0;0.0;252576.3;0.2525763;495;510.2551515151515;1;;;;2;;;;;;;2024;495
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200039204;Communauté de communes de Lacq-Orthez;2;Oui;Non;Non;2;Non;64312;Lanneplaà;Commune;216403121;64312;LANNEPLAA;Impôts et taxes;118265.73;0.0;0.0;118265.73;0.11826573;313;377.84578274760383;1;;;;2;;;;;;;2024;313
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;2;Oui;Oui;Non;1;Non;64313;Lantabat;Commune;216403139;64313;LANTABAT;Impôts et taxes;107917.21;0.0;0.0;107917.21;0.10791721;283;381.33289752650177;1;;;;2;;;;;;;2024;283
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;2;Oui;Oui;Non;1;Non;64314;Larceveau-Arros-Cibits;Commune;216403147;64314;LARCEVEAU-ARROS-CIBITS;Impôts et taxes;376537.82;0.0;0.0;376537.82;0.37653782;448;840.4862053571429;1;;;;2;;;;;;;2024;448
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067254;Communauté d'agglomération Pau Béarn Pyrénées;3;Non;Non;Non;2;Non;64315;Laroin;Commune;216403154;64315;LAROIN;Impôts et taxes;624933.2;0.0;0.0;624933.2;0.6249332;1089;573.8596877869604;1;;;;2;;;;;;;2024;1089
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;1;Oui;Oui;Non;0;Non;64316;Larrau;Commune;216403162;64316;LARRAU;Impôts et taxes;309623.14;0.0;0.0;309623.14;0.30962314;194;1595.9955670103093;1;;;;2;;;;;;;2024;194
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;4;Non;Non;Non;2;Non;64317;Larressore;Commune;216403170;64317;LARRESSORE;Impôts et taxes;793240.19;0.0;0.0;793240.19;0.7932401899999999;2177;364.3730776297657;1;;;;2;;;;;;;2024;2177
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067239;Communauté de communes des Luys en Béarn;1;Oui;Non;Non;1;Non;64318;Larreule;Commune;216403188;64318;LARREULE;Impôts et taxes;72911.73;0.0;0.0;72911.73;0.07291173;191;381.7368062827225;1;;;;2;;;;;;;2024;191
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;1;Oui;Oui;Non;1;Non;64319;Larribar-Sorhapuru;Commune;216403196;64319;LARRIBAR-SORHAPURU;Impôts et taxes;69423.86;0.0;0.0;69423.86;0.06942386;187;371.2505882352941;1;;;;2;;;;;;;2024;187
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;246400337;Communauté de communes de la Vallée d'Ossau;3;Oui;Oui;Oui;2;Non;64320;Laruns;Commune;216403204;64320;LARUNS;Impôts et taxes;3909308.09;0.0;0.0;3909308.09;3.9093080899999997;1200;3257.7567416666666;1;;;;2;;;;;;;2024;1200
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067239;Communauté de communes des Luys en Béarn;2;Oui;Non;Non;1;Non;64321;Lasclaveries;Commune;216403212;64321;LASCLAVERIES;Impôts et taxes;142427.14;0.0;0.0;142427.14;0.14242714;248;574.3029838709678;1;;;;2;;;;;;;2024;248
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;2;Non;Oui;Non;2;Non;64322;Lasse;Commune;216403220;64322;LASSE;Impôts et taxes;169480.95;0.0;0.0;169480.95;0.16948095000000002;342;495.5583333333334;1;;;;2;;;;;;;2024;342
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;1;Oui;Non;Non;0;Non;64323;Lasserre;Commune;216403238;64323;LASSERRE;Impôts et taxes;58110.28;0.0;0.0;58110.28;0.05811028;116;500.9506896551724;1;;;;2;;;;;;;2024;116
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067262;Communauté de communes du Haut Béarn;3;Oui;Oui;Non;2;Non;64324;Lasseube;Commune;216403246;64324;LASSEUBE;Impôts et taxes;887865.14;0.0;0.0;887865.14;0.88786514;1794;494.908104793757;1;;;;2;;;;;;;2024;1794
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067262;Communauté de communes du Haut Béarn;2;Oui;Oui;Non;1;Non;64325;Lasseubetat;Commune;216403253;64325;LASSEUBETAT;Impôts et taxes;81319.04;0.0;0.0;81319.04;0.08131904;212;383.5803773584905;1;;;;2;;;;;;;2024;212
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067288;Communauté de communes du Béarn des Gaves;1;Oui;Non;Non;1;Non;64326;Lay-Lamidou;Commune;216403261;64326;LAY-LAMIDOU;Impôts et taxes;67537.36;0.0;0.0;67537.36;0.06753736;124;544.656129032258;1;;;;2;;;;;;;2024;124
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;1;Oui;Oui;Non;2;Non;64327;Lecumberry;Commune;216403279;64327;LECUMBERRY;Impôts et taxes;74907.8;0.0;0.0;74907.8;0.0749078;178;420.8303370786517;1;;;;2;;;;;;;2024;178
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067262;Communauté de communes du Haut Béarn;3;Non;Non;Non;2;Non;64328;Ledeuix;Commune;216403287;64328;LEDEUIX;Impôts et taxes;440867.38;0.0;0.0;440867.38;0.44086738000000003;1058;416.69884688090735;1;;;;2;;;;;;;2024;1058
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067262;Communauté de communes du Haut Béarn;2;Oui;Oui;Non;1;Non;64330;Lées-Athas;Commune;216403303;64330;LEES-ATHAS;Impôts et taxes;153307.49;0.0;0.0;153307.49;0.15330749;247;620.6780971659919;1;;;;2;;;;;;;2024;247
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;3;Oui;Non;Non;1;Non;64331;Lembeye;Commune;216403311;64331;LEMBEYE;Impôts et taxes;467541.65;0.0;0.0;467541.65;0.46754165000000003;787;594.080876747141;1;;;;2;;;;;;;2024;787
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067239;Communauté de communes des Luys en Béarn;1;Oui;Non;Non;1;Non;64332;Lème;Commune;216403329;64332;LEME;Impôts et taxes;68153.57;0.0;0.0;68153.57;0.06815357000000001;173;393.9512716763006;1;;;;2;;;;;;;2024;173
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067288;Communauté de communes du Béarn des Gaves;2;Oui;Non;Non;2;Non;64334;Léren;Commune;216403345;64334;LEREN;Impôts et taxes;104169.42;0.0;0.0;104169.42;0.10416942;216;482.2658333333333;1;;;;2;;;;;;;2024;216
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067254;Communauté d'agglomération Pau Béarn Pyrénées;6;Non;Non;Non;2;Non;64335;Lescar;Commune;216403352;64335;LESCAR;Impôts et taxes;12982464.04;0.0;0.0;12982464.04;12.98246404;9947;1305.1637719915552;1;;;;2;;;;;;;2024;9947
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067262;Communauté de communes du Haut Béarn;1;Oui;Oui;Non;1;Non;64336;Lescun;Commune;216403360;64336;LESCUN;Impôts et taxes;318216.02;0.0;0.0;318216.02;0.31821602000000004;172;1850.093139534884;1;;;;2;;;;;;;2024;172
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;1;Oui;Non;Non;1;Non;64337;Lespielle;Commune;216403378;64337;LESPIELLE;Impôts et taxes;50208.96;0.0;0.0;50208.96;0.05020896;155;323.9287741935484;1;;;;2;;;;;;;2024;155
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;1;Oui;Non;Non;1;Non;64338;Lespourcy;Commune;216403386;64338;LESPOURCY;Impôts et taxes;63583.34;0.0;0.0;63583.34;0.06358334;195;326.06841025641023;1;;;;2;;;;;;;2024;195
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;246401756;Communauté de communes Pays de Nay;3;Oui;Oui;Oui;1;Non;64339;Lestelle-Bétharram;Commune;216403394;64339;LESTELLE-BETHARRAM;Impôts et taxes;371547.54;0.0;0.0;371547.54;0.37154753999999995;871;426.5758208955224;1;;;;2;;;;;;;2024;871
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;0;Oui;Oui;Non;1;Non;64340;Lichans-Sunhar;Commune;216403402;64340;LICHANS-SUNHAR;Impôts et taxes;54363.94;0.0;0.0;54363.94;0.05436394;86;632.1388372093023;1;;;;2;;;;;;;2024;86
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;1;Non;Non;Non;1;Non;64341;Lichos;Commune;216403410;64341;LICHOS;Impôts et taxes;52881.01;0.0;0.0;52881.01;0.05288101;138;383.19572463768117;1;;;;2;;;;;;;2024;138
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;2;Oui;Oui;Non;2;Non;64342;Licq-Athérey;Commune;216403428;64342;LICQ-ATHEREY;Impôts et taxes;250001.63;0.0;0.0;250001.63;0.25000163000000003;203;1231.5351231527093;1;;;;2;;;;;;;2024;203
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;3;Non;Non;Non;1;Non;64343;Limendous;Commune;216403436;64343;LIMENDOUS;Impôts et taxes;226193.47;0.0;0.0;226193.47;0.22619347;730;309.8540684931507;1;;;;2;;;;;;;2024;730
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;2;Non;Non;Non;1;Non;64344;Livron;Commune;216403444;64344;LIVRON;Impôts et taxes;161241.5;0.0;0.0;161241.5;0.1612415;384;419.8997395833333;1;;;;2;;;;;;;2024;384
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;2;Oui;Oui;Non;1;Non;64345;Lohitzun-Oyhercq;Commune;216403451;64345;LOHITZUN-OYHERCQ;Impôts et taxes;92308.65;0.0;0.0;92308.65;0.09230864999999999;202;456.9735148514851;1;;;;2;;;;;;;2024;202
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;2;Oui;Non;Non;2;Non;64346;Lombia;Commune;216403469;64346;LOMBIA;Impôts et taxes;102953.11;0.0;0.0;102953.11;0.10295311;209;492.5986124401914;1;;;;2;;;;;;;2024;209
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067239;Communauté de communes des Luys en Béarn;2;Oui;Non;Non;1;Non;64347;Lonçon;Commune;216403477;64347;LONCON;Impôts et taxes;52564.4;0.0;0.0;52564.4;0.052564400000000004;221;237.84796380090498;1;;;;2;;;;;;;2024;221
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067254;Communauté d'agglomération Pau Béarn Pyrénées;7;Non;Non;Non;2;Non;64348;Lons;Commune;216403485;64348;LONS;Impôts et taxes;15231056.6;0.0;0.0;15231056.6;15.2310566;14188;1073.5168170284746;1;;;;2;;;;;;;2024;14188
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;3;Oui;Oui;Non;2;Non;64350;Louhossoa;Commune;216403501;64350;LOUHOSSOA;Impôts et taxes;370884.73;0.0;0.0;370884.73;0.37088473;876;423.38439497716894;1;;;;2;;;;;;;2024;876
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067262;Communauté de communes du Haut Béarn;1;Oui;Oui;Non;0;Non;64351;Lourdios-Ichère;Commune;216403519;64351;LOURDIOS-ICHERE;Impôts et taxes;71915.02;0.0;0.0;71915.02;0.07191502000000001;138;521.1233333333333;1;;;;2;;;;;;;2024;138
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;2;Oui;Non;Non;2;Non;64352;Lourenties;Commune;216403527;64352;LOURENTIES;Impôts et taxes;127540.03;0.0;0.0;127540.03;0.12754003;420;303.6667380952381;1;;;;2;;;;;;;2024;420
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;246400337;Communauté de communes de la Vallée d'Ossau;3;Non;Oui;Non;1;Non;64353;Louvie-Juzon;Commune;216403535;64353;LOUVIE-JUZON;Impôts et taxes;577345.5;0.0;0.0;577345.5;0.5773455;1103;523.4320036264733;1;;;;2;;;;;;;2024;1103
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;246400337;Communauté de communes de la Vallée d'Ossau;1;Oui;Oui;Non;1;Non;64354;Louvie-Soubiron;Commune;216403543;64354;LOUVIE-SOUBIRON;Impôts et taxes;217715.85;0.0;0.0;217715.85;0.21771585000000002;131;1661.9530534351145;1;;;;2;;;;;;;2024;131
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067239;Communauté de communes des Luys en Béarn;1;Oui;Non;Non;1;Non;64355;Louvigny;Commune;216403550;64355;LOUVIGNY;Impôts et taxes;42424.35;0.0;0.0;42424.35;0.04242435;139;305.2111510791367;1;;;;2;;;;;;;2024;139
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;1;Oui;Non;Non;1;Non;64356;Luc-Armau;Commune;216403568;64356;LUC-ARMAU;Impôts et taxes;48761.43;0.0;0.0;48761.43;0.04876143;110;443.2857272727273;1;;;;2;;;;;;;2024;110
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;0;Oui;Non;Non;1;Non;64357;Lucarré;Commune;216403576;64357;LUCARRE;Impôts et taxes;50484.65;0.0;0.0;50484.65;0.05048465;62;814.2685483870968;1;;;;2;;;;;;;2024;62
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;2;Oui;Non;Non;2;Non;64358;Lucgarier;Commune;216403584;64358;LUCGARIER;Impôts et taxes;124964.77;0.0;0.0;124964.77;0.12496477;260;480.6337307692308;1;;;;2;;;;;;;2024;260
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200039204;Communauté de communes de Lacq-Orthez;3;Oui;Oui;Non;1;Non;64359;Lucq-de-Béarn;Commune;216403592;64359;LUCQ-DE-BEARN;Impôts et taxes;286511.72;0.0;0.0;286511.72;0.28651171999999997;955;300.01227225130884;1;;;;2;;;;;;;2024;955
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067262;Communauté de communes du Haut Béarn;2;Oui;Oui;Non;1;Non;64360;Lurbe-Saint-Christau;Commune;216403600;64360;LURBE-SAINT-CHRISTAU;Impôts et taxes;135717.64;0.0;0.0;135717.64;0.13571764;208;652.488653846154;1;;;;2;;;;;;;2024;208
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;1;Oui;Non;Non;1;Non;64361;Lussagnet-Lusson;Commune;216403618;64361;LUSSAGNET-LUSSON;Impôts et taxes;71541.74;0.0;0.0;71541.74;0.07154174;189;378.5277248677249;1;;;;2;;;;;;;2024;189
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;2;Oui;Non;Non;1;Non;64362;Luxe-Sumberraute;Commune;216403626;64362;LUXE-SUMBERRAUTE;Impôts et taxes;75621.9;0.0;0.0;75621.9;0.07562189999999999;438;172.6527397260274;1;;;;2;;;;;;;2024;438
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;246400337;Communauté de communes de la Vallée d'Ossau;2;Oui;Oui;Non;1;Non;64363;Lys;Commune;216403634;64363;LYS;Impôts et taxes;118586.86;0.0;0.0;118586.86;0.11858686;326;363.76337423312884;1;;;;2;;;;;;;2024;326
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;3;Oui;Oui;Non;1;Non;64364;Macaye;Commune;216403642;64364;MACAYE;Impôts et taxes;377335.09;0.0;0.0;377335.09;0.37733509000000004;608;620.6169243421053;1;;;;2;;;;;;;2024;608
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067239;Communauté de communes des Luys en Béarn;2;Oui;Non;Non;1;Non;64365;Malaussanne;Commune;216403659;64365;MALAUSSANNE;Impôts et taxes;147395.35;0.0;0.0;147395.35;0.14739535;440;334.98943181818186;1;;;;2;;;;;;;2024;440
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067239;Communauté de communes des Luys en Béarn;1;Oui;Non;Non;1;Non;64366;Mascaraàs-Haron;Commune;216403667;64366;MASCARAAS-HARON;Impôts et taxes;73520.82;0.0;0.0;73520.82;0.07352082;117;628.3830769230769;1;;;;2;;;;;;;2024;117
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200039204;Communauté de communes de Lacq-Orthez;3;Oui;Non;Non;2;Non;64367;Maslacq;Commune;216403675;64367;MASLACQ;Impôts et taxes;431162.13;0.0;0.0;431162.13;0.43116213000000003;914;471.7309956236324;1;;;;2;;;;;;;2024;914
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;2;Oui;Non;Non;1;Non;64368;Masparraute;Commune;216403683;64368;MASPARRAUTE;Impôts et taxes;90690.41;0.0;0.0;90690.41;0.09069041;269;337.1390706319703;1;;;;2;;;;;;;2024;269
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;2;Oui;Non;Non;1;Non;64369;Maspie-Lalonquère-Juillacq;Commune;216403691;64369;MASPIE-LALONQUERE-JUILLACQ;Impôts et taxes;111741.64;0.0;0.0;111741.64;0.11174164;252;443.4192063492063;1;;;;2;;;;;;;2024;252
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067296;Communauté de communes du Nord Est Béarn;3;Non;Non;Non;4;Non;64370;Maucor;Commune;216403709;64370;MAUCOR;Impôts et taxes;202381.67;0.0;0.0;202381.67;0.20238167;578;350.1412975778547;1;;;;2;;;;;;;2024;578
2024;Non;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;200067106;Communauté d'agglomération du Pays Basque;4;Non;Oui;Non;1;Non;64371;Mauléon-Licharre;Commune;216403717;64371;MAULEON-LICHARRE;Impôts et taxes;2187876.55;0.0;0.0;2187876.55;2.18787655;3189;686.0697867670116;1;;;;2;;;;;;;2024;3189
